payment_id,ride_id,payment_method,amount,payment_status
5093,5093,Wallet,0,Refunded
5094,5094,UPI,0,Failed
5095,5095,Cash,0,Refunded
5096,5096,UPI,264.75,Paid
5097,5097,Debit Card,186.44,Paid
5098,5098,UPI,110.09,Paid
5099,5099,UPI,161.66,Paid
5100,5100,Cash,262.88,Paid
5101,5101,UPI,545.14,Paid
5102,5102,Credit Card,187.83,Paid
5103,5103,Cash,154.04,Paid
5104,5104,UPI,179.62,Paid
5105,5105,Cash,0,Refunded
5106,5106,UPI,88.89,Paid
5107,5107,UPI,196.94,Paid
5108,5108,Debit Card,112.87,Paid
5109,5109,Cash,168.96,Paid
5110,5110,UPI,129.99,Paid
5111,5111,UPI,487.46,Paid
5112,5112,Credit Card,186.07,Paid
5113,5113,Credit Card,0,Refunded
5114,5114,UPI,140.38,Paid
5115,5115,Credit Card,170.81,Paid
5116,5116,Credit Card,219.22,Paid
5117,5117,UPI,72.1,Paid
5118,5118,Cash,200.69,Paid
5119,5119,Credit Card,425.23,Paid
5120,5120,Credit Card,203.56,Paid
5121,5121,Credit Card,0,Cancelled
5122,5122,Credit Card,0,Failed
5123,5123,UPI,0,Cancelled
5124,5124,UPI,113.82,Paid
5125,5125,Debit Card,234.85,Paid
5126,5126,Credit Card,0,Cancelled
5127,5127,Credit Card,165.21,Paid
5128,5128,Cash,0,Cancelled
5129,5129,Credit Card,154.75,Paid
5130,5130,UPI,186.13,Paid
5131,5131,Credit Card,137.36,Paid
5132,5132,Debit Card,194.29,Paid
5133,5133,Cash,0,Refunded
5134,5134,Credit Card,0,Cancelled
5135,5135,UPI,259.44,Paid
5136,5136,Cash,240.38,Paid
5137,5137,Credit Card,0,Cancelled
5138,5138,Wallet,247.76,Paid
5139,5139,Credit Card,143.15,Paid
5140,5140,Wallet,137.9,Paid
5141,5141,UPI,511.19,Paid
5142,5142,UPI,154.79,Paid
5143,5143,UPI,141.44,Paid
5144,5144,Wallet,0,Cancelled
5145,5145,Cash,218.89,Paid
5146,5146,Debit Card,369.38,Paid
5147,5147,Cash,162.69,Paid
5148,5148,Cash,164.71,Paid
5149,5149,UPI,121.37,Paid
5150,5150,UPI,184.33,Paid
5151,5151,UPI,137.95,Paid
5152,5152,UPI,94.05,Paid
5153,5153,Debit Card,89.91,Paid
5154,5154,Debit Card,404.35,Paid
5155,5155,Credit Card,202.37,Paid
5156,5156,UPI,84,Paid
5157,5157,UPI,247.04,Paid
5158,5158,UPI,274.45,Paid
5159,5159,UPI,0,Cancelled
5160,5160,Wallet,97.39,Paid
5161,5161,UPI,0,Refunded
5162,5162,Cash,245.93,Paid
5163,5163,UPI,0,Refunded
5164,5164,Credit Card,167.85,Paid
5165,5165,Credit Card,250.49,Paid
5166,5166,UPI,307.73,Paid
5167,5167,Cash,227.87,Paid
5168,5168,Cash,260.16,Paid
5169,5169,UPI,148.71,Paid
5170,5170,UPI,168.99,Paid
5171,5171,UPI,194.65,Paid
5172,5172,Cash,0,Refunded
5173,5173,Credit Card,211.82,Paid
5174,5174,UPI,314.57,Paid
5175,5175,UPI,254.51,Paid
5176,5176,Credit Card,96.85,Paid
5177,5177,UPI,450.22,Paid
5178,5178,UPI,136.42,Paid
5179,5179,UPI,0,Refunded
5180,5180,Cash,0,Cancelled
5181,5181,Cash,106.51,Paid
5182,5182,Cash,224.39,Paid
5183,5183,Debit Card,174.48,Paid
5184,5184,UPI,368.71,Paid
5185,5185,Credit Card,167.84,Paid
5186,5186,UPI,148.48,Paid
5187,5187,Wallet,252.21,Paid
5188,5188,Debit Card,261.4,Paid
5189,5189,UPI,215.89,Paid
5190,5190,Wallet,0,Refunded
5191,5191,UPI,181.49,Paid
5192,5192,UPI,175.71,Paid
5193,5193,Debit Card,126.59,Paid
5194,5194,UPI,188.69,Paid
5195,5195,UPI,259.18,Paid
5196,5196,UPI,289,Paid
5197,5197,Debit Card,145.49,Paid
5198,5198,UPI,127.04,Paid
5199,5199,Cash,0,Cancelled
5200,5200,Credit Card,184.56,Paid
5201,5201,UPI,122.14,Paid
5202,5202,Wallet,0,Failed
5203,5203,UPI,0,Cancelled
5204,5204,Debit Card,250.28,Paid
5205,5205,UPI,84.6,Paid
5206,5206,UPI,311.21,Paid
5207,5207,UPI,341.38,Paid
5208,5208,Wallet,191.55,Paid
5209,5209,Credit Card,189.28,Paid
5210,5210,Cash,114.36,Paid
5211,5211,UPI,104.39,Paid
5212,5212,Credit Card,308.46,Paid
5213,5213,Credit Card,106.84,Paid
5214,5214,Wallet,140.92,Paid
5215,5215,Debit Card,127.72,Paid
5216,5216,Wallet,190.52,Paid
5217,5217,Credit Card,203.33,Paid
5218,5218,Cash,140.2,Paid
5219,5219,UPI,231.39,Paid
5220,5220,Debit Card,145.6,Paid
5221,5221,Wallet,0,Refunded
5222,5222,Credit Card,0,Refunded
5223,5223,UPI,106.96,Paid
5224,5224,UPI,0,Refunded
5225,5225,Credit Card,313.47,Paid
5226,5226,UPI,612.74,Paid
5227,5227,UPI,0,Refunded
5228,5228,Credit Card,281.5,Paid
5229,5229,Cash,264.86,Paid
5230,5230,Credit Card,164.45,Paid
5231,5231,Credit Card,266.63,Paid
5232,5232,UPI,179.53,Paid
5233,5233,UPI,364.96,Paid
5234,5234,Credit Card,198.7,Paid
5235,5235,UPI,121.54,Paid
5236,5236,Credit Card,118.17,Paid
5237,5237,Credit Card,0,Cancelled
5238,5238,Debit Card,0,Cancelled
5239,5239,Credit Card,110.06,Paid
5240,5240,UPI,97.69,Paid
5241,5241,Credit Card,0,Failed
5242,5242,UPI,173.99,Paid
5243,5243,Debit Card,145.51,Paid
5244,5244,UPI,203.83,Paid
5245,5245,Cash,0,Cancelled
5246,5246,Debit Card,326.26,Paid
5247,5247,UPI,241.45,Paid
5248,5248,UPI,150.82,Paid
5249,5249,Debit Card,115.59,Paid
5250,5250,Debit Card,280.35,Paid
5251,5251,Credit Card,151.42,Paid
5252,5252,UPI,269.64,Paid
5253,5253,Credit Card,152.73,Paid
5254,5254,Wallet,365.73,Paid
5255,5255,UPI,0,Failed
5256,5256,Credit Card,0,Failed
5257,5257,Cash,254.75,Paid
5258,5258,UPI,225.9,Paid
5259,5259,Cash,314.07,Paid
5260,5260,Cash,124,Paid
5261,5261,Credit Card,183.77,Paid
5262,5262,Credit Card,498.21,Paid
5263,5263,Cash,147.54,Paid
5264,5264,Debit Card,104.12,Paid
5265,5265,Debit Card,0,Cancelled
5266,5266,UPI,137.62,Paid
5267,5267,UPI,213.88,Paid
5268,5268,Credit Card,286.4,Paid
5269,5269,UPI,0,Refunded
5270,5270,UPI,0,Refunded
5271,5271,Credit Card,443.57,Paid
5272,5272,Credit Card,111.34,Paid
5273,5273,Debit Card,178.12,Paid
5274,5274,UPI,171.3,Paid
5275,5275,UPI,478.69,Paid
5276,5276,Debit Card,246.93,Paid
5277,5277,UPI,359.4,Paid
5278,5278,UPI,161.74,Paid
5279,5279,Debit Card,203.99,Paid
5280,5280,Debit Card,152.53,Paid
5281,5281,UPI,147.03,Paid
5282,5282,Cash,0,Refunded
5283,5283,Cash,164.65,Paid
5284,5284,Credit Card,0,Cancelled
5285,5285,Cash,124.9,Paid
5286,5286,Wallet,0,Cancelled
5287,5287,Wallet,0,Cancelled
5288,5288,UPI,186.37,Paid
5289,5289,UPI,0,Failed
5290,5290,Debit Card,295.78,Paid
5291,5291,UPI,366.98,Paid
5292,5292,UPI,168.96,Paid
5293,5293,UPI,294.68,Paid
5294,5294,UPI,105.23,Paid
5295,5295,Credit Card,228.35,Paid
5296,5296,UPI,254.44,Paid
5297,5297,Debit Card,425.36,Paid
5298,5298,UPI,180.23,Paid
5299,5299,Credit Card,133.4,Paid
5300,5300,Wallet,102.73,Paid
5301,5301,Cash,0,Cancelled
5302,5302,Debit Card,276.98,Paid
5303,5303,Wallet,291.26,Paid
5304,5304,UPI,0,Refunded
5305,5305,UPI,194.4,Paid
5306,5306,UPI,337.77,Paid
5307,5307,Debit Card,214.07,Paid
5308,5308,Cash,196.52,Paid
5309,5309,Credit Card,0,Refunded
5310,5310,UPI,152.52,Paid
5311,5311,UPI,230.98,Paid
5312,5312,Credit Card,168.86,Paid
5313,5313,UPI,204.44,Paid
5314,5314,UPI,0,Cancelled
5315,5315,Credit Card,0,Refunded
5316,5316,UPI,0,Refunded
5317,5317,Cash,189.75,Paid
5318,5318,UPI,216.13,Paid
5319,5319,Cash,89.75,Paid
5320,5320,Credit Card,189.38,Paid
5321,5321,UPI,145.62,Paid
5322,5322,Wallet,248.45,Paid
5323,5323,Credit Card,0,Cancelled
5324,5324,UPI,209.87,Paid
5325,5325,UPI,201.07,Paid
5326,5326,UPI,193.59,Paid
5327,5327,Credit Card,132.69,Paid
5328,5328,Credit Card,120.26,Paid
5329,5329,Credit Card,291.73,Paid
5330,5330,Cash,283.57,Paid
5331,5331,UPI,192.16,Paid
5332,5332,UPI,269.91,Paid
5333,5333,Cash,153.4,Paid
5334,5334,UPI,114.57,Paid
5335,5335,UPI,335.68,Paid
5336,5336,Credit Card,133.68,Paid
5337,5337,UPI,0,Cancelled
5338,5338,Debit Card,167.33,Paid
5339,5339,UPI,207.74,Paid
5340,5340,Cash,0,Refunded
5341,5341,UPI,234.99,Paid
5342,5342,Credit Card,195.2,Paid
5343,5343,UPI,182.46,Paid
5344,5344,Wallet,125.69,Paid
5345,5345,UPI,0,Refunded
5346,5346,Credit Card,257.51,Paid
5347,5347,Credit Card,111.38,Paid
5348,5348,UPI,311.53,Paid
5349,5349,UPI,101.76,Paid
5350,5350,Credit Card,271.36,Paid
5351,5351,Credit Card,149.75,Paid
5352,5352,Credit Card,149.84,Paid
5353,5353,Credit Card,196.63,Paid
5354,5354,Debit Card,0,Refunded
5355,5355,Cash,298.96,Paid
5356,5356,UPI,193.84,Paid
5357,5357,Debit Card,132.23,Paid
5358,5358,Cash,0,Refunded
5359,5359,Debit Card,199.05,Paid
5360,5360,Cash,0,Cancelled
5361,5361,Credit Card,210.91,Paid
5362,5362,UPI,0,Refunded
5363,5363,Debit Card,144.44,Paid
5364,5364,Cash,122.6,Paid
5365,5365,UPI,226.16,Paid
5366,5366,Debit Card,0,Refunded
5367,5367,UPI,90.18,Paid
5368,5368,Credit Card,0,Cancelled
5369,5369,UPI,0,Cancelled
5370,5370,Credit Card,184.15,Paid
5371,5371,Cash,208.39,Paid
5372,5372,UPI,120.37,Paid
5373,5373,UPI,0,Cancelled
5374,5374,Debit Card,81.24,Paid
5375,5375,Cash,0,Failed
5376,5376,UPI,98.86,Paid
5377,5377,Credit Card,207.41,Paid
5378,5378,Debit Card,252.18,Paid
5379,5379,UPI,598.79,Paid
5380,5380,UPI,0,Refunded
5381,5381,Cash,181.41,Paid
5382,5382,Cash,340.55,Paid
5383,5383,UPI,134.5,Paid
5384,5384,Credit Card,185.72,Paid
5385,5385,Debit Card,251.75,Paid
5386,5386,UPI,494.31,Paid
5387,5387,Cash,0,Cancelled
5388,5388,UPI,157.48,Paid
5389,5389,Credit Card,93.78,Paid
5390,5390,UPI,205.2,Paid
5391,5391,Credit Card,312.11,Paid
5392,5392,Debit Card,128.41,Paid
5393,5393,Debit Card,380.55,Paid
5394,5394,UPI,115.7,Paid
5395,5395,UPI,181.83,Paid
5396,5396,UPI,169.98,Paid
5397,5397,Cash,88.32,Paid
5398,5398,Credit Card,0,Cancelled
5399,5399,Credit Card,165.97,Paid
5400,5400,Debit Card,94.89,Paid
5401,5401,Cash,229.28,Paid
5402,5402,Cash,191.45,Paid
5403,5403,Debit Card,0,Cancelled
5404,5404,UPI,232.07,Paid
5405,5405,UPI,552.46,Paid
5406,5406,Wallet,108.13,Paid
5407,5407,Debit Card,161,Paid
5408,5408,Cash,70.54,Paid
5409,5409,Credit Card,0,Refunded
5410,5410,UPI,179.55,Paid
5411,5411,UPI,207.12,Paid
5412,5412,Wallet,138.88,Paid
5413,5413,UPI,237.82,Paid
5414,5414,UPI,127.79,Paid
5415,5415,Wallet,95.62,Paid
5416,5416,Credit Card,179.67,Paid
5417,5417,UPI,232.58,Paid
5418,5418,Credit Card,0,Failed
5419,5419,Debit Card,469.91,Paid
5420,5420,Credit Card,0,Refunded
5421,5421,Credit Card,215.68,Paid
5422,5422,Credit Card,185.19,Paid
5423,5423,UPI,0,Cancelled
5424,5424,UPI,241.17,Paid
5425,5425,UPI,0,Refunded
5426,5426,Debit Card,177.34,Paid
5427,5427,UPI,253.08,Paid
5428,5428,Credit Card,74.28,Paid
5429,5429,UPI,0,Refunded
5430,5430,Credit Card,0,Refunded
5431,5431,UPI,406.44,Paid
5432,5432,Cash,170.63,Paid
5433,5433,Credit Card,234.12,Paid
5434,5434,UPI,0,Cancelled
5435,5435,UPI,191.33,Paid
5436,5436,UPI,132.66,Paid
5437,5437,Cash,136.83,Paid
5438,5438,Credit Card,191.73,Paid
5439,5439,Credit Card,117.34,Paid
5440,5440,Credit Card,0,Cancelled
5441,5441,UPI,148.02,Paid
5442,5442,Cash,0,Refunded
5443,5443,Cash,184.12,Paid
5444,5444,Cash,190.01,Paid
5445,5445,Wallet,232.73,Paid
5446,5446,UPI,136.25,Paid
5447,5447,Debit Card,0,Refunded
5448,5448,UPI,150.59,Paid
5449,5449,Cash,210.5,Paid
5450,5450,Credit Card,153.27,Paid
5451,5451,UPI,288.31,Paid
5452,5452,UPI,0,Refunded
5453,5453,Debit Card,266.12,Paid
5454,5454,Credit Card,415.63,Paid
5455,5455,UPI,107.73,Paid
5456,5456,UPI,241.52,Paid
5457,5457,Credit Card,107.45,Paid
5458,5458,UPI,147.23,Paid
5459,5459,Debit Card,264.28,Paid
5460,5460,Debit Card,162.16,Paid
5461,5461,UPI,0,Refunded
5462,5462,Credit Card,119.62,Paid
5463,5463,Credit Card,372.8,Paid
5464,5464,Debit Card,0,Refunded
5465,5465,Credit Card,0,Cancelled
5466,5466,UPI,0,Cancelled
5467,5467,Credit Card,0,Refunded
5468,5468,Credit Card,475.9,Paid
5469,5469,UPI,696.81,Paid
5470,5470,UPI,203.65,Paid
5471,5471,UPI,228,Paid
5472,5472,UPI,0,Cancelled
5473,5473,Credit Card,193.49,Paid
5474,5474,UPI,141.04,Paid
5475,5475,UPI,163.96,Paid
5476,5476,UPI,307.51,Paid
5477,5477,Debit Card,0,Cancelled
5478,5478,Credit Card,289.74,Paid
5479,5479,UPI,175.92,Paid
5480,5480,UPI,0,Refunded
5481,5481,UPI,138.74,Paid
5482,5482,Wallet,205.65,Paid
5483,5483,Credit Card,113.72,Paid
5484,5484,Wallet,147.43,Paid
5485,5485,Wallet,0,Cancelled
5486,5486,Credit Card,137.17,Paid
5487,5487,UPI,144.37,Paid
5488,5488,Cash,144.87,Paid
5489,5489,Credit Card,0,Cancelled
5490,5490,UPI,172.71,Paid
5491,5491,Credit Card,0,Cancelled
5492,5492,Debit Card,98.18,Paid
5493,5493,Credit Card,207.97,Paid
5494,5494,Credit Card,0,Refunded
5495,5495,Wallet,278.52,Paid
5496,5496,UPI,347.24,Paid
5497,5497,Credit Card,226.91,Paid
5498,5498,UPI,352.38,Paid
5499,5499,Credit Card,120.73,Paid
5500,5500,UPI,361.8,Paid
5501,5501,UPI,185.47,Paid
5502,5502,UPI,0,Refunded
5503,5503,Debit Card,97.9,Paid
5504,5504,Credit Card,207.47,Paid
5505,5505,UPI,0,Cancelled
5506,5506,UPI,261.73,Paid
5507,5507,Cash,221.92,Paid
5508,5508,UPI,86.7,Paid
5509,5509,Cash,310.91,Paid
5510,5510,Debit Card,152.02,Paid
5511,5511,UPI,201.29,Paid
5512,5512,Credit Card,299.54,Paid
5513,5513,UPI,145.54,Paid
5514,5514,UPI,172.46,Paid
5515,5515,UPI,194.56,Paid
5516,5516,Wallet,101.8,Paid
5517,5517,Credit Card,397.69,Paid
5518,5518,UPI,180.4,Paid
5519,5519,UPI,177.58,Paid
5520,5520,UPI,0,Cancelled
5521,5521,Cash,0,Refunded
5522,5522,Debit Card,0,Refunded
5523,5523,Credit Card,115.02,Paid
5524,5524,Cash,330.45,Paid
5525,5525,Credit Card,113.4,Paid
5526,5526,Cash,196.48,Paid
5527,5527,UPI,168.03,Paid
5528,5528,Wallet,342.52,Paid
5529,5529,Wallet,413.52,Paid
5530,5530,Credit Card,144.98,Paid
5531,5531,Credit Card,0,Failed
5532,5532,Credit Card,159.23,Paid
5533,5533,Credit Card,0,Refunded
5534,5534,UPI,140.27,Paid
5535,5535,UPI,0,Failed
5536,5536,Debit Card,132.16,Paid
5537,5537,Credit Card,0,Failed
5538,5538,UPI,202.42,Paid
5539,5539,UPI,110.95,Paid
5540,5540,Wallet,104.45,Paid
5541,5541,Debit Card,182.52,Paid
5542,5542,UPI,0,Cancelled
5543,5543,Debit Card,0,Refunded
5544,5544,UPI,341.81,Paid
5545,5545,Credit Card,167.02,Paid
5546,5546,Credit Card,387.3,Paid
5547,5547,UPI,0,Cancelled
5548,5548,Debit Card,164.76,Paid
5549,5549,Credit Card,153.62,Paid
5550,5550,Cash,189.34,Paid
5551,5551,Cash,167.84,Paid
5552,5552,Debit Card,142.3,Paid
5553,5553,UPI,267.84,Paid
5554,5554,UPI,298.56,Paid
5555,5555,UPI,0,Refunded
5556,5556,Cash,241,Paid
5557,5557,Credit Card,415.53,Paid
5558,5558,Wallet,177.38,Paid
5559,5559,Debit Card,355.71,Paid
5560,5560,Credit Card,196.37,Paid
5561,5561,Cash,0,Cancelled
5562,5562,Credit Card,0,Failed
5563,5563,Cash,0,Refunded
5564,5564,Credit Card,0,Cancelled
5565,5565,Credit Card,139.74,Paid
5566,5566,UPI,152.7,Paid
5567,5567,Cash,131.67,Paid
5568,5568,UPI,0,Refunded
5569,5569,Wallet,176.05,Paid
5570,5570,UPI,208.89,Paid
5571,5571,Credit Card,164.93,Paid
5572,5572,Credit Card,140.82,Paid
5573,5573,UPI,215.6,Paid
5574,5574,Credit Card,0,Cancelled
5575,5575,Credit Card,295.52,Paid
5576,5576,UPI,0,Refunded
5577,5577,Cash,260.74,Paid
5578,5578,Debit Card,275.92,Paid
5579,5579,Debit Card,0,Refunded
5580,5580,Wallet,0,Refunded
5581,5581,Cash,193.4,Paid
5582,5582,Credit Card,326.88,Paid
5583,5583,UPI,141.71,Paid
5584,5584,Credit Card,193.45,Paid
5585,5585,UPI,158.57,Paid
5586,5586,Credit Card,0,Refunded
5587,5587,Credit Card,234.02,Paid
5588,5588,Debit Card,126,Paid
5589,5589,UPI,192.17,Paid
5590,5590,Credit Card,0,Cancelled
5591,5591,Debit Card,0,Cancelled
5592,5592,UPI,164.84,Paid
5593,5593,Debit Card,145.64,Paid
5594,5594,Wallet,0,Failed
5595,5595,Cash,139.15,Paid
5596,5596,UPI,399.88,Paid
5597,5597,Credit Card,0,Refunded
5598,5598,UPI,0,Failed
5599,5599,UPI,353.61,Paid
5600,5600,Debit Card,259.64,Paid
5601,5601,Cash,152.73,Paid
5602,5602,Debit Card,90.28,Paid
5603,5603,UPI,125.88,Paid
5604,5604,UPI,237.09,Paid
5605,5605,Credit Card,83.86,Paid
5606,5606,Cash,95,Paid
5607,5607,UPI,226.44,Paid
5608,5608,Credit Card,87.1,Paid
5609,5609,Credit Card,212.63,Paid
5610,5610,UPI,149.49,Paid
5611,5611,Credit Card,150.66,Paid
5612,5612,Credit Card,441.44,Paid
5613,5613,UPI,0,Refunded
5614,5614,UPI,145.17,Paid
5615,5615,Debit Card,0,Refunded
5616,5616,UPI,75.13,Paid
5617,5617,Debit Card,110.06,Paid
5618,5618,Cash,131.62,Paid
5619,5619,UPI,123.16,Paid
5620,5620,Wallet,0,Failed
5621,5621,Wallet,0,Cancelled
5622,5622,UPI,0,Cancelled
5623,5623,UPI,212.97,Paid
5624,5624,Wallet,121.89,Paid
5625,5625,UPI,101.94,Paid
5626,5626,UPI,146.24,Paid
5627,5627,Credit Card,96.74,Paid
5628,5628,UPI,0,Refunded
5629,5629,UPI,0,Cancelled
5630,5630,Wallet,129.97,Paid
5631,5631,Cash,235.71,Paid
5632,5632,UPI,238.66,Paid
5633,5633,Wallet,171.69,Paid
5634,5634,Debit Card,94.87,Paid
5635,5635,Wallet,0,Failed
5636,5636,UPI,127.9,Paid
5637,5637,UPI,201.58,Paid
5638,5638,UPI,247.29,Paid
5639,5639,Wallet,127.32,Paid
5640,5640,Credit Card,0,Cancelled
5641,5641,Credit Card,135.11,Paid
5642,5642,Credit Card,0,Refunded
5643,5643,Cash,396.06,Paid
5644,5644,Cash,187.44,Paid
5645,5645,Wallet,131.69,Paid
5646,5646,Credit Card,133.55,Paid
5647,5647,Credit Card,247.94,Paid
5648,5648,UPI,105.09,Paid
5649,5649,UPI,231.68,Paid
5650,5650,UPI,139.91,Paid
5651,5651,Credit Card,0,Refunded
5652,5652,UPI,0,Cancelled
5653,5653,Credit Card,242.25,Paid
5654,5654,UPI,0,Cancelled
5655,5655,Wallet,107.14,Paid
5656,5656,UPI,184.21,Paid
5657,5657,UPI,254.27,Paid
5658,5658,Credit Card,0,Failed
5659,5659,Wallet,150.62,Paid
5660,5660,UPI,116.18,Paid
5661,5661,Cash,286.05,Paid
5662,5662,UPI,167.06,Paid
5663,5663,UPI,145.53,Paid
5664,5664,UPI,311.21,Paid
5665,5665,UPI,405.87,Paid
5666,5666,Debit Card,0,Refunded
5667,5667,Credit Card,0,Refunded
5668,5668,Cash,0,Cancelled
5669,5669,UPI,122.88,Paid
5670,5670,Credit Card,380.45,Paid
5671,5671,Credit Card,249.71,Paid
5672,5672,Credit Card,84.7,Paid
5673,5673,UPI,0,Cancelled
5674,5674,UPI,337.47,Paid
5675,5675,Cash,0,Refunded
5676,5676,UPI,395.63,Paid
5677,5677,UPI,0,Refunded
5678,5678,UPI,133.56,Paid
5679,5679,Debit Card,151.18,Paid
5680,5680,Wallet,111.45,Paid
5681,5681,Debit Card,225.06,Paid
5682,5682,UPI,128.8,Paid
5683,5683,Credit Card,178.96,Paid
5684,5684,Credit Card,226.26,Paid
5685,5685,Credit Card,0,Cancelled
5686,5686,UPI,303.35,Paid
5687,5687,Debit Card,139.21,Paid
5688,5688,UPI,273.47,Paid
5689,5689,Debit Card,375,Paid
5690,5690,UPI,120.48,Paid
5691,5691,Wallet,324.54,Paid
5692,5692,UPI,180.94,Paid
5693,5693,UPI,237.32,Paid
5694,5694,Wallet,138.64,Paid
5695,5695,Credit Card,145.18,Paid
5696,5696,Credit Card,134.32,Paid
5697,5697,UPI,171.34,Paid
5698,5698,Credit Card,100.99,Paid
5699,5699,Credit Card,157.65,Paid
5700,5700,UPI,134.96,Paid
5701,5701,UPI,127.82,Paid
5702,5702,Wallet,164.89,Paid
5703,5703,UPI,0,Cancelled
5704,5704,Credit Card,141.11,Paid
5705,5705,Cash,146.74,Paid
5706,5706,Debit Card,245.49,Paid
5707,5707,Wallet,179.67,Paid
5708,5708,Debit Card,131.94,Paid
5709,5709,UPI,0,Cancelled
5710,5710,UPI,0,Refunded
5711,5711,Wallet,199.05,Paid
5712,5712,Wallet,221.1,Paid
5713,5713,Credit Card,0,Refunded
5714,5714,Credit Card,0,Refunded
5715,5715,Credit Card,127.2,Paid
5716,5716,Cash,216.38,Paid
5717,5717,Credit Card,197.67,Paid
5718,5718,Credit Card,192.79,Paid
5719,5719,UPI,233.47,Paid
5720,5720,Credit Card,0,Cancelled
5721,5721,UPI,146.55,Paid
5722,5722,UPI,0,Refunded
5723,5723,Credit Card,130.87,Paid
5724,5724,Debit Card,228.14,Paid
5725,5725,UPI,258.67,Paid
5726,5726,UPI,89,Paid
5727,5727,Debit Card,492.22,Paid
5728,5728,Credit Card,184.35,Paid
5729,5729,Cash,0,Failed
5730,5730,UPI,0,Refunded
5731,5731,Debit Card,218.09,Paid
5732,5732,UPI,127.1,Paid
5733,5733,UPI,178.38,Paid
5734,5734,Credit Card,0,Cancelled
5735,5735,Cash,121.05,Paid
5736,5736,UPI,122.15,Paid
5737,5737,UPI,179.23,Paid
5738,5738,Credit Card,125.9,Paid
5739,5739,UPI,247.64,Paid
5740,5740,UPI,0,Cancelled
5741,5741,Credit Card,0,Refunded
5742,5742,UPI,135.27,Paid
5743,5743,UPI,301.15,Paid
5744,5744,Credit Card,148.23,Paid
5745,5745,UPI,0,Failed
5746,5746,Credit Card,108.14,Paid
5747,5747,Debit Card,353.89,Paid
5748,5748,Credit Card,99.03,Paid
5749,5749,Credit Card,397.87,Paid
5750,5750,UPI,256.15,Paid
5751,5751,UPI,204.67,Paid
5752,5752,UPI,207.61,Paid
5753,5753,Credit Card,200.16,Paid
5754,5754,Credit Card,263.64,Paid
5755,5755,Cash,148.04,Paid
5756,5756,UPI,93.77,Paid
5757,5757,Wallet,134.6,Paid
5758,5758,UPI,138.3,Paid
5759,5759,Credit Card,0,Refunded
5760,5760,Debit Card,95.2,Paid
5761,5761,Debit Card,273.01,Paid
5762,5762,Debit Card,201.27,Paid
5763,5763,UPI,276.48,Paid
5764,5764,Debit Card,125.24,Paid
5765,5765,UPI,144.02,Paid
5766,5766,UPI,241.53,Paid
5767,5767,Credit Card,318.26,Paid
5768,5768,UPI,0,Cancelled
5769,5769,UPI,0,Failed
5770,5770,Cash,0,Refunded
5771,5771,Wallet,144.34,Paid
5772,5772,Debit Card,0,Refunded
5773,5773,UPI,134.47,Paid
5774,5774,UPI,200.88,Paid
5775,5775,UPI,212.16,Paid
5776,5776,UPI,192.15,Paid
5777,5777,Cash,0,Refunded
5778,5778,UPI,113.23,Paid
5779,5779,UPI,153.09,Paid
5780,5780,Wallet,144.27,Paid
5781,5781,Credit Card,0,Cancelled
5782,5782,Wallet,214.48,Paid
5783,5783,UPI,0,Failed
5784,5784,Debit Card,151.21,Paid
5785,5785,UPI,94.26,Paid
5786,5786,UPI,116.38,Paid
5787,5787,UPI,114.44,Paid
5788,5788,UPI,169.3,Paid
5789,5789,UPI,186.37,Paid
5790,5790,UPI,112.47,Paid
5791,5791,Wallet,333.22,Paid
5792,5792,UPI,139.82,Paid
5793,5793,Wallet,115.45,Paid
5794,5794,UPI,155.55,Paid
5795,5795,Credit Card,180.42,Paid
5796,5796,UPI,84.5,Paid
5797,5797,UPI,106.95,Paid
5798,5798,UPI,113.82,Paid
5799,5799,Debit Card,155.76,Paid
5800,5800,Debit Card,149.12,Paid
5801,5801,Credit Card,0,Cancelled
5802,5802,Credit Card,158.14,Paid
5803,5803,UPI,0,Failed
5804,5804,Cash,175.86,Paid
5805,5805,Credit Card,131.14,Paid
5806,5806,UPI,172.61,Paid
5807,5807,UPI,0,Refunded
5808,5808,Debit Card,129.55,Paid
5809,5809,UPI,261.98,Paid
5810,5810,Credit Card,0,Cancelled
5811,5811,Credit Card,176.91,Paid
5812,5812,UPI,193.17,Paid
5813,5813,Debit Card,107.48,Paid
5814,5814,Credit Card,273.52,Paid
5815,5815,UPI,140.94,Paid
5816,5816,Credit Card,120.61,Paid
5817,5817,UPI,167.44,Paid
5818,5818,Wallet,126.85,Paid
5819,5819,Credit Card,165.15,Paid
5820,5820,UPI,147.63,Paid
5821,5821,Credit Card,137.42,Paid
5822,5822,UPI,142.92,Paid
5823,5823,Credit Card,271.75,Paid
5824,5824,Debit Card,145.98,Paid
5825,5825,Credit Card,128.26,Paid
5826,5826,Credit Card,128.8,Paid
5827,5827,UPI,0,Refunded
5828,5828,UPI,427.49,Paid
5829,5829,UPI,161.53,Paid
5830,5830,Cash,187.82,Paid
5831,5831,UPI,101.11,Paid
5832,5832,Wallet,0,Cancelled
5833,5833,Credit Card,216.99,Paid
5834,5834,Cash,160.87,Paid
5835,5835,UPI,318.07,Paid
5836,5836,Cash,267.21,Paid
5837,5837,Wallet,221.81,Paid
5838,5838,Wallet,197.27,Paid
5839,5839,UPI,156.41,Paid
5840,5840,Debit Card,96.39,Paid
5841,5841,UPI,114.47,Paid
